2018-07-21 03:24:02,"b'RT @Orkidnut: #JustinTrudeau is too busy welcoming more, showing off his socks, going on nice vacations, breaking ethics rules, being a hyp\xe2\x80\xa6'"
2018-07-21 03:21:58,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:20:53,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:17:57,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:11:53,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 03:11:39,"b'RT @jasperavenue: https://t.co/fPwJorJY8y As always there are two, or more, sides to a story. However the PM was called out by the PM of Au\xe2\x80\xa6'"
2018-07-21 03:10:51,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 03:04:49,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 03:04:20,"b'RT @monsheong: Thanks to @JustinTrudeau for paying a visit to not only our residents, but to our many lovely summer students as well! #mons\xe2\x80\xa6'"
2018-07-21 03:02:21,"b'RT @monsheong: Thanks to @JustinTrudeau for paying a visit to not only our residents, but to our many lovely summer students as well! #mons\xe2\x80\xa6'"
2018-07-21 03:02:05,"b'RT @monsheong: Just look at how much joy our Prime Minister brings to our residents! @JustinTrudeau, thanks for dropping by! #monsheong #ju\xe2\x80\xa6'"
2018-07-21 02:58:09,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 02:56:10,b'All playing politics wth #NAFTA #justintrudeau #G7 #Potus #mexico #cdnpoli #bcpoli https://t.co/IQu5nFph1A'
2018-07-21 02:51:18,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 02:39:31,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 02:38:23,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 02:36:26,"b'#JustinTrudeau is too busy welcoming more, showing off his socks, going on nice vacations, breaking ethics rules, b\xe2\x80\xa6 https://t.co/BZimLMzAZf'"
2018-07-21 02:35:25,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 02:32:14,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 02:32:05,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
2018-07-21 02:27:11,b'RT @monsheong: Guess who\xe2\x80\x99s here with us today? The Prime Minister of Canada A.K.A @JustinTrudeau is in the building excited to meet and gre\xe2\x80\xa6'
2018-07-21 02:23:09,"b'https://t.co/fPwJorJY8y As always there are two, or more, sides to a story. However the PM was called out by the PM\xe2\x80\xa6 https://t.co/aE5nZPyC8o'"
2018-07-21 02:19:33,"b'@PennyGill3 @riley_firestorm @AndrewScheer This is ludicrous - accusations based on your own fear-mongering, or try\xe2\x80\xa6 https://t.co/wI5RQOLGkp'"
2018-07-21 02:18:27,"b'RT @michaelcoren: Anyone who complains that liberals are ""obsessed"" with #stephenharper obviously hasn\'t been paying attention to right-win\xe2\x80\xa6'"
